,F1014anonym,label_Abhängigkeit von der Bank,label_Aufwändige Beantragung,label_Enthaltung,label_Erreichbarkeit des Angebots (Serverausfall),label_Fördermittel (zu schnell) aufgebraucht,label_Höhe des Zuschusses nicht ausreichend,label_Kosten für Energieberater,label_Kosten-/Nutzenverhältnis,label_Lange Bearbeitungsdauer,label_Nichts,label_Sondertilgungen nicht möglich,label_Sonstiges,label_Unklare Entscheidungsverfahren,label_Zinsen,label_Zusätzliche Kosten bei Ausführung/ für Ingenieurleistungen,label_kein / unbekannter Bedarf (bei Bekannten / Gesprächspartnern),label_unflexible Bedingungen
30817,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30818,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30819,Nichts,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30821,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30822,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30823,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30824,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30825,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30827,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30828,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30829,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30830,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30831,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30832,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30833,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30834,Es ist schwierig das richtige Produkt zu finden,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30835,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30836,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30837,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30839,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30840,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30841,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30842,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30843,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30844,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30845,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30846,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30847,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30848,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30849,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30850,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30851,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30852,Sehr kompliziert,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30853,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30855,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30856,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30857,"Kenne momentan niemanden, der Förderung nutzen könnte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30858,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30859,Nichts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30860,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30861,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30862,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30863,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30864,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30865,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30867,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30868,Nichts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30869,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30870,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30871,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30873,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30874,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30875,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30876,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30877,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30878,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30879,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30880,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30881,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30882,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30883,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30884,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30885,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30886,Nichts,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30887,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30889,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30890,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30891,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30892,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30894,Nichts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30895,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30896,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30897,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30900,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30901,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30902,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30903,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30905,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30906,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30907,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30908,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30910,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30911,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30912,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30913,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30914,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30915,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30916,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30918,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30919,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30920,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30921,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30923,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30924,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30925,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30926,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30927,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30928,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30929,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30930,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30931,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30932,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30933,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30934,Einzelheiten könnten noch optimiert werden,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30935,Riesen Aufwand und wenig Kulanz bei Formfehlern,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30936,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30937,Anträge ausser Kindergeld sehr komplex,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30939,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30940,Keine Probleme!,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30941,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30943,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30944,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30948,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30950,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30951,Top Leistungen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30952,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30953,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30954,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30955,Dass die Mittel barrierefreies Bad 2022 wieder aufgebraucht sind,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30956,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30957,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30958,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30959,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30961,Weiter zuempfehlen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30962,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30963,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30964,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30965,Noch zu wenig Erfahrung mit der KfW,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30967,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30968,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30969,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30970,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30971,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30972,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30973,Ohne Medienkompetenz sehr schwierig,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30974,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30975,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30976,sollte Empfohlen werden,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30977,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30978,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30979,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30980,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30981,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30982,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30983,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30984,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30985,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30986,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30987,Nichts,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30988,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30989,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30990,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30991,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30992,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30994,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30995,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30996,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30997,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30998,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30999,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31001,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31002,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31003,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31004,Siege letzter Eintrag bezüglich Zwischeninfo / Bearbeitungszeit,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31005,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31006,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31007,Nichts,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31008,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31009,Warte noch auf Bearbeitung meines Antrag,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31010,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31011,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31012,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31013,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31014,Nichts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31015,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31016,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31017,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31018,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31019,Ihr seid super!,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31020,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31021,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31023,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31024,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31025,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31026,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31027,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31028,Internet Antrag,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31029,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31030,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31031,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31032,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31033,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31034,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31035,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31036,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31037,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31039,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31040,die langsamkeit er KFW,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31041,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31042,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31043,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31044,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31045,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31046,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31047,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31049,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31050,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31051,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31052,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31053,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31054,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31055,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31057,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31058,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31059,Der lange Fragebogen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31060,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31061,Nichts,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31062,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31064,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31065,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31066,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31067,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31068,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31069,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31070,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31072,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31073,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31074,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31075,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31076,%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31077,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31079,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31080,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31081,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31082,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31083,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31084,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31085,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31086,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31087,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31088,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31089,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31090,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31092,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31093,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31094,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31095,Kompliziert,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31096,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31097,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31098,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31099,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31100,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31101,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31102,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31103,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31104,Nivh,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31105,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31106,Nichts,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31107,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31108,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31109,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31110,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31111,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31112,Nichts,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31113,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31114,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31115,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31116,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31117,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31118,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31119,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31120,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31121,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31122,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31123,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31124,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31125,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31127,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31128,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31129,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31130,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31131,"So far, nothing",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31132,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31133,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31135,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31136,"Sind ausreichend Eigenmittel da, Tilgung flexibel und schnelle Tilgung, ist KfW zu uninteressant und ein reines Bankdarlehen flexibler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31137,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31138,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31139,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31140,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31141,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31142,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31143,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31144,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31145,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31146,Nichts,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31147,Rechtsunsicherheit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31148,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31149,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31150,"Da es demnächst neue Förderungs Bedingungen gibt und leider keiner wusste ob dann unser Projekt Fertighaus überhaupt noch gefördert wird ,mussten wir den Antrag fast ein Jahr zu früh stellen ,schade",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31151,Nichts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31152,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31153,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31154,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31155,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31156,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31157,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31158,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31159,Nichts,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31160,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31161,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31162,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31163,Umständlichkeit,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31164,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31165,Nichts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
